,Unnamed: 0,date,type,pt_time,demand,fk_temp,fk_q_temp,fk_precipit,fk_ni_precipit,fk_q_precipit,fk_suntime,fk_ni_suntime,fk_q_suntime,fk_windspeed,fk_q_windspeed,fk_windroot,fk_q_windroot,fk_humidity,fk_q_humidity,fk_sunpower,fk_q_sunpower,fk_weather,fk_q_weather,fk_seaatom,fk_q_seaatom,kg_temp,kg_q_temp,kg_precipit,kg_ni_precipit,kg_q_precipit,kg_suntime,kg_ni_suntime,kg_q_suntime,kg_windspeed,kg_q_windspeed,kg_windroot,kg_q_windroot,kg_humidity,kg_q_humidity,kg_sunpower,kg_q_sunpower,kg_weather,kg_q_weather,kg_seaatom,kg_q_seaatom,km_temp,km_q_temp,km_precipit,km_ni_precipit,km_q_precipit,km_suntime,km_ni_suntime,km_q_suntime,km_windspeed,km_q_windspeed,km_windroot,km_q_windroot,km_humidity,km_q_humidity,km_sunpower,km_q_sunpower,km_weather,km_q_weather,km_seaatom,km_q_seaatom
191,191,2020-01-08,2,23:00:00,936,10.0,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,71,1,1.6,ìÏìÏêº,8,1018.9,8,10.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,60.0,1,3.8,ñkñkêº,8,1019.1,8,7.8,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,76.0,1,0.8,ìÏìÏêº,8,1019.7,8
359,359,2020-01-15,2,23:00:00,1073,4.8,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,75,1,0.8,ìåìÏìå,8,1025.4,8,7.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,64.0,1,2.5,ñkêº,8,1024.6,8,3.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,86.0,1,0.9,ñk,8,1025.2,8
527,527,2020-01-22,2,23:00:00,967,12.8,8,0.0,8,1,0,1,3.5,8,1,0.0,1.0,1,92,1,2.9,ìåìÏìå,8,1017.8,8,13.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,90.0,1,1.3,ñk,8,1021.3,8,9.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,100.0,1,2.0,ñkñkìå,8,1019.0,8
695,695,2020-01-29,2,23:00:00,941,8.4,8,0.0,8,1,0,1,0.5,8,1,0.0,1.0,1,90,1,1.7,ìÏêº,8,1011.6,8,9.8,8,0.0,8,1,0,1,0.5,8,1,0.0,1.0,1,86.0,1,4.4,êºñkêº,8,1010.8,8,8.9,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,78.0,1,0.6,ìåñkìå,8,1010.8,8
863,863,2020-02-05,2,23:00:00,1073,5.8,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,40,1,4.8,ñkêº,8,1028.5,8,5.7,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,67.0,1,2.9,ñkñkêº,8,1027.2,8,2.0,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,64.0,1,0.6,ñkêº,8,1028.9,8
1031,1031,2020-02-12,2,23:00:00,903,15.0,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,94,1,1.9,êºñkêº,8,1016.0,8,16.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,97.0,1,0.7,êº,8,1018.2,8,15.6,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,98.0,1,4.3,ìÏêº,8,1017.0,8
1199,1199,2020-02-19,2,23:00:00,1026,7.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,75,1,1.6,ìÏìå,8,1029.0,8,7.9,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,83.0,1,3.1,ñk,8,1028.3,8,4.7,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,78.0,1,1.1,ñk,8,1028.9,8
1367,1367,2020-02-26,2,23:00:00,863,10.8,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,77,1,1.7,ìÏêº,8,1022.4,8,12.8,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,67.0,1,2.7,ñkñkêº,8,1021.1,8,9.4,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,82.0,1,2.1,ñkñkìå,8,1022.2,8
1535,1535,2020-03-04,2,23:00:00,928,7.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,47,1,5.0,êº,8,1020.5,8,10.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,52.0,1,3.2,ñkêº,8,1020.2,8,8.5,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,45.0,1,3.6,ñkêº,8,1020.1,8
1703,1703,2020-03-11,2,23:00:00,941,7.1,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,65,1,1.4,ìÏìå,8,1021.0,8,7.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,69.0,1,2.4,ñkñkêº,8,1021.3,8,5.8,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,73.0,1,0.8,ñkñkìå,8,1021.7,8
1871,1871,2020-03-18,2,23:00:00,838,14.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,70,1,2.8,ìÏìÏìå,8,1014.5,8,16.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,75.0,1,0.8,ìÏ,8,1016.0,8,11.6,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,85.0,1,1.5,ñkñkìå,8,1016.1,8
2039,2039,2020-03-25,2,23:00:00,805,14.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,53,1,1.3,ìÏìå,8,1021.1,8,16.1,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,80.0,1,1.9,ñkñkìå,8,1021.2,8,13.3,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,77.0,1,0.4,êºñkêº,8,1021.4,8
2207,2207,2020-04-01,2,23:00:00,863,9.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,87,1,2.5,ìÏìå,8,1014.4,8,11.1,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,76.0,1,1.9,êºñkêº,8,1015.6,8,8.3,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,95.0,1,0.7,êºñkêº,8,1015.3,8
2375,2375,2020-04-08,2,23:00:00,810,12.1,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,62,1,1.3,ìÏìå,8,1019.3,8,14.7,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,56.0,1,4.0,êºñkêº,8,1019.1,8,12.0,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,60.0,1,0.8,ìåìÏìå,8,1019.8,8
2543,2543,2020-04-15,2,23:00:00,787,13.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,78,1,1.1,êº,8,1015.9,8,16.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,73.0,1,1.5,ñkêº,8,1015.2,8,12.9,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,71.0,1,1.3,ñkêº,8,1015.2,8
2711,2711,2020-04-22,2,23:00:00,817,10.9,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,41,1,3.9,êºñkêº,8,1016.8,8,12.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,52.0,1,3.6,ñkêº,8,1017.4,8,10.9,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,45.0,1,3.4,ñkêº,8,1017.1,8
3215,3215,2020-05-13,2,23:00:00,716,15.9,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,62,1,0.9,ìÏìÏìå,8,1018.9,8,17.1,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,69.0,1,3.3,ñkñkêº,8,1017.8,8,16.1,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,57.0,1,0.6,êºìÏêº,8,1018.8,8
3383,3383,2020-05-20,2,23:00:00,746,15.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,71,1,3.1,ñkñkìå,8,1014.1,8,17.3,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,78.0,1,2.9,êºñkêº,8,1011.9,8,17.1,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,69.0,1,1.0,ñk,8,1012.4,8
3551,3551,2020-05-27,2,23:00:00,761,19.0,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,83,1,1.6,êºñkêº,8,1009.2,8,20.4,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,81.0,1,3.7,êºñkêº,8,1009.1,8,20.0,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,82.0,1,1.4,ìÏ,8,1008.8,8
3719,3719,2020-06-03,2,23:00:00,790,22.9,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,85,1,0.4,ìåñkìå,8,1005.9,8,21.0,8,0.0,8,1,0,1,0.5,8,1,0.0,1.0,1,97.0,1,2.1,ñkñkìå,8,1006.7,8,21.8,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,90.0,1,1.0,ìÏìÏìå,8,1006.5,8
3887,3887,2020-06-10,2,23:00:00,872,26.1,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,72,1,4.1,ìÏìå,8,1008.2,8,24.1,8,0.0,8,1,0,1,0.5,8,1,0.0,1.0,1,96.0,1,3.1,ìÏ,8,1010.8,8,24.7,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,93.0,1,1.7,ìÏìÏêº,8,1009.5,8
4055,4055,2020-06-17,2,23:00:00,847,23.2,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,83,1,2.1,ñkñkêº,8,1006.1,8,20.3,8,0.0,8,1,0,1,2.0,8,1,0.0,1.0,1,95.0,1,2.0,ñk,8,1006.5,8,23.5,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,72.0,1,1.0,ìÏêº,8,1006.0,8
4223,4223,2020-06-24,2,23:00:00,886,24.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,85,1,2.7,ìÏìå,8,1004.8,8,24.0,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,87.0,1,4.8,ìÏìÏìå,8,1008.3,8,23.6,8,0.0,8,1,8,1,1.5,8,1,0.0,1.0,1,93.0,1,1.9,ìÏìÏêº,8,1007.2,8
4391,4391,2020-07-01,2,23:00:00,801,21.8,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,80,1,0.7,ìÏêº,8,1008.7,8,21.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,86.0,1,3.4,ñkñkêº,8,1008.6,8,21.3,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,86.0,1,0.9,ìÏìÏìå,8,1008.6,8
4559,4559,2020-07-08,2,23:00:00,885,23.5,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,92,1,1.7,ñk,8,1006.2,8,25.1,8,0.0,8,1,0,1,0.5,8,1,0.0,1.0,1,86.0,1,2.7,ìÏìÏêº,8,1006.8,8,24.9,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,91.0,1,0.8,êºñkêº,8,1006.2,8
4727,4727,2020-07-15,2,23:00:00,810,21.9,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,87,1,1.3,ñk,8,1006.5,8,21.6,8,0.0,8,1,0,1,0.0,8,1,0.0,1.0,1,92.0,1,0.3,ñk,8,1006.8,8,21.8,8,0.0,8,1,8,1,0.0,8,1,0.0,1.0,1,89.0,1,1.9,ìÏ,8,1006.6,8
